movie_id,actor_name,character,cast_order
532067,Masakazu Nishida,Vanir (voice),10
532639,Joseph Gordon-Levitt,Jiminy Cricket (voice),0
532639,Tom Hanks,Geppetto,1
532639,Benjamin Evan Ainsworth,Pinocchio (voice),2
532639,Angus Wright,Signore Rizzi,3
532639,Cynthia Erivo,Blue Fairy,4
532639,Sheila Atim,Signora Vitelli,5
532639,Lorraine Bracco,Sofia the Seagull (voice),6
532639,Keegan-Michael Key,'Honest' John (voice),7
532639,Jamie Demetriou,Headmaster,8
532639,Giuseppe Battiston,Stromboli,9
532639,Kyanne Lamaya,Fabiana,10
533514,Yui Ishikawa,Violet Evergarden (voice),0
533514,Daisuke Namikawa,Gilbert Bougainvillea (voice),1
533514,Takehito Koyasu,Claudia Hodgins (voice),2
533514,Hidenobu Kiuchi,Dietfried Bougainvillea (voice),3
533514,Haruka Tomatsu,Iris Cannary (voice),4
533514,Koki Uchiyama,Benedict Blue (voice),5
533514,Aya Endo,Cattleya Baudelaire (voice),6
533514,Minori Chihara,Erica Brown (voice),7
533514,Kaori Mizuhashi,Ulysses (voice),8
533514,Rina Sato,Luca (voice),9
533514,Daichi Endo,Ulysses' Father (voice),10
537061,Zach Callison,Steven Universe (voice),0
537061,Deedee Magno Hall,Pearl / Yellow Pearl (voice),1
537061,Estelle,Garnet (voice),2
537061,Michaela Dietz,Amethyst (voice),3
537061,Sarah Stiles,Spinel (voice),4
537061,Tom Scharpling,Greg Universe (voice),5
537061,Uzo Aduba,Bismuth (voice),6
537061,Shelby Rabara,Peridot (voice),7
537061,Jennifer Paz,Lapis Lazuli (voice),8
537061,Patti LuPone,Yellow Diamond (voice),9
537061,Christine Ebersole,White Diamond (voice),10
539517,Matt Ryan,John Constantine / Constantine-Demons (voice),0
539517,Robin Atkin Downes,Nergal (voice),1
539517,Laura Bailey,Trish / Asa the Healer (voice),2
539517,Rachel Kimsey,Angela (voice),3
539517,Jim Meskimen,Beroul / Cheleb / Quedbas (voice),4
539517,Emily O'Brien,Renee Chandler (voice),5
539517,Damian O'Hare,Chas Chandler / Amainon / Decarabia (voice),6
539517,Kevin Michael Richardson,Mahonin / Old Man (voice),7
539517,Rick D. Wasserman,Mictlantecuhtli (voice),8
539537,Michael Peña,Mr. Roarke,0
539537,Maggie Q,Gwen Olsen,1
539537,Lucy Hale,Melanie Cole,2
539537,Michael Rooker,Damon,3
539537,Austin Stowell,Patrick Sullivan,4
539537,Jimmy O. Yang,Brax Weaver,5
539537,Portia Doubleday,Sloane Maddison,6
539537,Charlotte McKinney,Chastity,7
539537,Ryan Hansen,J. D. Weaver,8
539537,Mike Vogel,Lieutenant Sullivan,9
539537,Parisa Fitz-Henley,Julia,10
542224,Sophia Lillis,Gretel,0
542224,Samuel Leakey,Hansel,1
542224,Alice Krige,Witch,2
542224,Jessica De Gouw,Young Witch,3
542224,Charles Babalola,The Hunter,4
542224,Fiona O'Shaughnessy,Mother,5
542224,Donncha Crowley,Master Stripp,6
542224,Jonathan Gunning,Emaciated Man,7
542224,Beatrix Perkins,Clicky,8
542224,Abdul Alshareef,Another Knight,9
542224,Manuel Pombo,Another Knight,10
547016,Charlize Theron,Andromache of Scythia / Andy,0
547016,KiKi Layne,Nile Freeman,1
547016,Veronica Ngô,Quynh,2
547016,Matthias Schoenaerts,Sebastien Le Livre / Booker,3
547016,Marwan Kenzari,Yusuf Al-Kaysani / Joe,4
547016,Luca Marinelli,Nicolò di Genova / Nicky,5
547016,Chiwetel Ejiofor,Copley,6
547016,Harry Melling,Merrick,7
547016,Natacha Karam,Dizzy,8
547016,Anamaria Marinca,Dr. Meta Kozak,9
547016,Joey Ansah,Keane,10
550205,Jimmy Wong,Din (voice),0
550205,John Cho,Long (voice),1
550205,Constance Wu,Mom (voice),2
550205,Natasha Liu Bordizzo,Lina (voice),3
550205,Jimmy O. Yang,Short Goon / Security Guard 2 (voice),4
550205,Aaron Yoo,Pockets (voice),5
550205,Will Yun Lee,Dad (voice),6
550205,Bobby Lee,Tall Goon (voice),7
550205,Nico Santos,Buckley (voice),8
550205,Ronny Chieng,Pipa God (voice),9
550205,Ian Chen,Young Din (voice),10
555604,Ewan McGregor,Cricket (voice),0
555604,David Bradley,Geppetto (voice),1
555604,Gregory Mann,Pinocchio / Carlo (voice),2
555604,Burn Gorman,Priest (voice),3
555604,Ron Perlman,Podesta (voice),4
555604,John Turturro,Dottore (voice),5
555604,Finn Wolfhard,Candlewick (voice),6
555604,Cate Blanchett,Spazzatura (voice),7
555604,Tim Blake Nelson,Black Rabbits (voice),8
555604,Christoph Waltz,Count Volpe (voice),9
555604,Tilda Swinton,Wood Sprite / Death (voice),10
556694,Tilda Swinton,Alithea,0
556694,Idris Elba,The Djinn,1
556694,Erdil Yaşaroğlu,Professor Günhan,2
556694,Sabrina Elba,British Council Lady / The Watcher,3
556694,Sarah Houbolt,Airport Djinn,4
556694,Seyithan Özdemir,Pale Djinn,5
556694,Aamito Lagum,The Queen of Sheba,6
556694,Nicolas Mouawad,King Solomon,7
556694,Ece Yüksel,Gulten,8
556694,Matteo Bocelli,Prince Mustafa,9
556694,Lachy Hulme,Sultan Suleiman,10
556901,Greg Cipes,Beast Boy (voice),0
556901,Scott Menville,Robin (voice),1
556901,Khary Payton,Cyborg (voice),2
556901,Tara Strong,Raven (voice),3
556901,Hynden Walch,Starfire (voice),4
556901,Rhys Darby,Master of Games (voice),5
556901,Grey DeLisle,Mrs. Claus / Bank Teller (voice),6
556901,Sean Maher,Nightwing (voice),7
556901,Robert Morse,Santa Claus (voice),8
556901,Kevin Michael Richardson,Trigon / Hexagon (voice),9
556901,'Weird Al' Yankovic,Gentleman Ghost / Darkseid (voice),10
559907,Dev Patel,Gawain,0
559907,Alicia Vikander,Lady / Essel,1
559907,Joel Edgerton,Lord,2
559907,Sarita Choudhury,Mother,3
559907,Sean Harris,King,4
559907,Kate Dickie,Queen,5
559907,Barry Keoghan,Scavenger,6
559907,Erin Kellyman,Winifred,7
559907,Ralph Ineson,Green Knight,8
559907,Emilie Hetland,First Thief,9
559907,Anthony Morris,Second Thief,10
560044,Will Forte,Tim Willoughby (voice),0
560044,Maya Rudolph,Nanny (voice),1
560044,Alessia Cara,Jane Willoughby (voice),2
560044,Terry Crews,Commander Melanoff (voice),3
560044,Martin Short,The Father (voice),4
560044,Jane Krakowski,The Mother (voice),5
560044,Seán Cullen,Barnaby Twins (voice),6
560044,Ricky Gervais,The Cat (voice),7
560044,Fiona Toth,Travel Agent (voice),8
560044,Islie Hirvonen,Perfect Daughter (voice),9
560044,Colleen Wheeler,Social Worker (voice),10
560050,Cathy Ang,Fei Fei (voice),0
560050,Phillipa Soo,Chang'e (voice),1
560050,Robert G. Chiu,Chin (voice),2
560050,Ken Jeong,Gobi (voice),3
560050,John Cho,Father (voice),4
560050,Sandra Oh,Mrs. Zhong (voice),5
560050,Ruthie Ann Miles,Mother (voice),6
560050,Margaret Cho,Auntie Ling / Gretch (voice),7
560050,Kimiko Glenn,Auntie Mei / Lulu (voice),8
560050,Artt Butler,Uncle / Bill (voice),9
560050,Irene Tsu,Grandma (voice),10
560057,Karl Urban,Jacob Holland (voice),0
560057,Zaris-Angel Hator,Maisie Brumble (voice),1
560057,Jared Harris,Captain Crow (voice),2
560057,Marianne Jean-Baptiste,Sarah Sharpe (voice),3
560057,Benjamin Plessala,Child 1 (voice),4
560057,Somali Rose,Child 2 (voice),5
560057,Kaya McLean,Child 3 (voice),6
560057,Davis Pak,Child 4 / Village Boy (voice),7
560057,Helen Sadler,Ms. Merino / Matron / Cart Driver (voice),8
560057,Xana Tang,Lea the Lookout (voice),9
560057,Alex Wyndham,"Sailor #1 / Sailor #2 / Villager (voice)",10
566525,Simu Liu,Shaun / Shang-Chi,0
566525,Tony Leung Chiu-wai,Xu Wenwu,1
566525,Awkwafina,Katy,2
566525,Ben Kingsley,Trevor Slattery,3
566525,Zhang Meng'er,Xialing,4
566525,Fala Chen,Li,5
566525,Michelle Yeoh,Ying Nan,6
566525,Yuen Wah,Master Guang Bo,7
566525,Florian Munteanu,Razor Fist,8
566525,Andy Le,Death Dealer,9
566525,Paul He,Chancellor Hui,10
568012,Mayumi Tanaka,Monkey D. Luffy (voice),0
568012,Kazuya Nakai,Roronoa Zoro (voice),1
568012,Akemi Okamura,Nami (voice),2
568012,Kappei Yamaguchi,Usopp (voice),3
568012,Hiroaki Hirata,Vinsmoke Sanji (voice),4
568012,Ikue Otani,Tony Tony Chopper (voice),5
568012,Yuriko Yamaguchi,Nico Robin (voice),6
568012,Kazuki Yao,Franky (voice),7
568012,Cho,Brook (voice),8
568012,Tsutomu Isobe,Douglas Bullet (voice),9
568012,Hiroshi Kamiya,Trafalgar Law (voice),10
568124,Stephanie Beatriz,Mirabel Madrigal (voice),0
568124,María Cecilia Botero,Abuela Alma Madrigal (voice),1
568124,John Leguizamo,Bruno Madrigal (voice),2
568124,Diane Guerrero,Isabela Madrigal (voice),3
568124,Jess Darrow,Luisa Madrigal (voice),4
568124,Carolina Gaitán,Pepa Madrigal (voice),5
568124,Angie Cepeda,Julieta Madrigal  (voice),6
568124,Ravi Cabot-Conyers,Antonio Madrigal (voice),7
568124,Mauro Castillo,Félix Madrigal (voice),8
568124,Rhenzy Feliz,Camilo Madrigal (voice),9
568124,Wilmer Valderrama,Agustín Madrigal (voice),10
568160,Kotaro Daigo,Hodaka Morishima (voice),0
568160,Nana Mori,Hina Amano (voice),1
568160,Tsubasa Honda,Natsumi Suga (voice),2
568160,Sakura Kiryu,Nagisa Amano (voice),3
568160,Sei Hiraizumi,Yasui (voice),4
568160,Chieko Baisho,Fumi Tachibana (voice),5
568160,Shun Oguri,Keisuke Suga (voice),6
568160,Yuki Kaji,Takai (voice),7
568160,Sumi Shimamoto,Mamiya (voice),8
568160,Moe Katsuki,Moka Suga (voice),9
568160,Ryohei Kimura,Kimura (voice),10
570131,François Civil,Raphaël Ramisse / Zoltan,0
570131,Joséphine Japy,Olivia Marigny / Shadow,1
570131,Benjamin Lavernhe,Félix / Gumpar,2
570131,Camille Lellouche,Mélanie,3
570131,Amaury de Crayencour,Marc Deschanel,4
570131,Édith Scob,"Gabrielle, the grandmother",5
570131,Juliette Dol,Morgane,6
570131,Samir Boitard,Professor of Literature / Leader of the Mercenaries,7
570131,Christian Benedetti,"Etienne Robert, publisher",8
570131,Guillaume Bouchède,Olivia's unconditional fan,9
570131,Anne-Valérie Payet,Olivia's assistant,10
571468,Claudio Santamaria,Fulvio,0
571468,Aurora Giovinazzo,Matilde,1
571468,Pietro Castellitto,Cencio,2
571468,Giancarlo Martini,Mario,3
571468,Giorgio Tirabassi,Israel,4
571468,Max Mazzotta,The Hunchback,5
571468,Franz Rogowski,Franz,6
571468,Éric Godon,Gus,7
571468,Emilio De Marchi,Wolf,8
571468,Anna Tenta,Irina,9
571468,Sebastian Hülk,Amon,10
571891,Rica Matsumoto,Satoshi (voice),0
571891,Ikue Otani,Pikachu (voice),1
571891,Mayumi Izuka,Kasumi (voice),2
571891,Satomi Korogi,Togepi (voice),3
571891,Yuji Ueda,Takeshi (voice),4
571891,Megumi Hayashibara,Musashi (voice),5
571891,Shin-ichiro Miki,Kojiro (voice),6
571891,Inuko Inuyama,Nyarth (voice),7
571891,Chika Fujimura,Joy (voice),8
571891,Chinami Nishimura,Junsar (voice),9
571891,Kenta Miyake,Sakaki (voice),10
572154,Kaito Ishikawa,Sakuta Azusagawa (voice),0
572154,Asami Seto,Mai Sakurajima (voice),1
572154,Inori Minase,Shoko Makinohara (voice),2
572154,Nao Toyama,Tomoe Koga (voice),3
572154,Atsumi Tanezaki,Rio Futaba (voice),4
572154,Maaya Uchida,Nodoka Toyohama (voice),5
572154,Yurika Kubo,Kaede Azusagawa (voice),6
572154,Yuma Uchida,Yuma Kunimi (voice),7
572154,Satomi Sato,Fumika Nanjo (voice),8
572154,Natsuki Aikawa,Ryoko Hanawa (voice),9
572154,Tomoyuki Shimura,Sakuta's Father (voice),10
572802,Jason Momoa,Arthur,0
572802,Patrick Wilson,Orm,1
572802,Yahya Abdul-Mateen II,Black Manta,2
572802,Randall Park,Dr. Shin,3
572802,Amber Heard,Mera,4
572802,Nicole Kidman,Atlanna,5
572802,Dolph Lundgren,King Nereus,6
572802,Temuera Morrison,Tom,7
572802,Indya Moore,Karshon,8
572802,Pilou Asbæk,Kordax,9
572802,Jani Zhao,Stingray,10
573699,Zhang Zhe,Xiao Bai (voice),0
573699,Yang Tianxiang,Xu Xian (voice),1
573699,Tang Xiaoxi,Xiao Qing (voice),2
573699,Liu Ziling,Snake Master,3
573699,Zhang Yaohan,Dark General (voice),4
573699,Zheng Xiaopu,Baoqing Fox (voice),5
573699,Zhang Boheng,Little General (voice),6
573699,Zhang He,Brother-in-Law (voice),7
573699,Ma Cheng,Fangzhu Baoqing (voice),8
573699,Cheng Yin,Narrator (voice),9
573699,Chen Linsheng,Changpan (voice),10
577242,Alexandre Astier,Arthur Pendragon,0
577242,Lionnel Astier,Léodagan de Carmélide,1
577242,Anne Girouard,Guenièvre,2
577242,Thomas Cousseau,Lancelot du Lac,3
577242,Franck Pitiot,Perceval de Galles,4
577242,Jean-Christophe Hembert,Karadoc de Vannes,5
577242,Audrey Fleurot,La Dame du Lac,6
577242,Jacques Chambon,Merlin,7
577242,Antoine de Caunes,Dagonet,8
577242,Alain Chabat,Le Duc d'Aquitaine,9
577242,Loïc Varraut,Venec,10
581389,Song Joong-ki,Tae-ho,0
581389,Kim Tae-ri,Captain Jang,1
581389,Yoo Hai-jin,Bubs (voice),2
581389,Jin Sun-kyu,Tiger Park,3
581389,Richard Armitage,James Sullivan / The CEO of UTS,4
581389,Kim Moo-yul,Kang Hyun-woo,5
581389,Park Ye-rin,Dorothy / Kang Kot-nim,6
581389,Oh Ji-yul,Kim Su-ni,7
581389,Kim Hyang-gi,Bubs' New Body,8
581389,Nas Brown,Karum,9
581389,Kevin Dockry,Pierre,10
585083,Andy Samberg,Johnny (voice),0
585083,Selena Gomez,Mavis (voice),1
585083,Kathryn Hahn,Ericka (voice),2
585083,Jim Gaffigan,Van Helsing (voice),3
585083,Steve Buscemi,Wayne (voice),4
585083,Molly Shannon,Wanda (voice),5
585083,David Spade,Griffin (voice),6
585083,Keegan-Michael Key,Murray (voice),7
585083,Brian Hull,Dracula (voice),8
585083,Fran Drescher,Eunice (voice),9
585083,Brad Abrell,Frankenstein (voice),10
585245,Darby Camp,Emily Elizabeth,0
585245,Jack Whitehall,Casey,1
585245,Izaac Wang,Owen Yu,2
585245,John Cleese,Mr. Bridwell,3
585245,Tony Hale,Zack Tieran,4
585245,David Alan Grier,Packard,5
585245,Paul Rodríguez,Sanchez,6
585245,Horatio Sanz,Raul,7
585245,Sienna Guillory,Maggie,8
585245,Rosie Perez,Lucille,9
585245,Kenan Thompson,Vet,10
585511,Eva Noblezada,Sam (voice),0
585511,Simon Pegg,Bob (voice),1
585511,Jane Fonda,Dragon (voice),2
585511,Whoopi Goldberg,Captain (voice),3
585511,Colin O'Donoghue,Gerry (voice),4
585511,Lil Rel Howery,Marvin (voice),5
585511,Flula Borg,Jeff the Unicorn (voice),6
585511,John Ratzenberger,Rootie (voice),7
585511,Adelynn Spoon,Hazel (voice),8
585511,Grey DeLisle,Mrs. Rivera / Saorise / Penny Depot Boss (voice),9
585511,Suzy Nakamura,Social Worker (voice),10
586940,Hakim Faris,Naoufel (voice),0
586940,Victoire du Bois,Gabrielle (voice),1
586940,Patrick d'Assumçao,Gigi (voice),2
586940,Alfonso Arfi,Young Naoufel (voice),3
586940,Hichem Mesbah,The Father (voice),4
586940,Myriam Loucif,The Mother (voice),5
586940,Bellamine Abdelmalek,Raouf (voice),6
586940,Maud Le Guénédal,Librarian (voice),7
586940,Nicole Favart,Mrs. Lussac (voice),8
586940,Quentin Baillot,Manager Fast Pizza (voice),9
586940,Céline Ronté,The Baby's Mother (voice),10
588921,Lola Raie,Ainbo (voice),0
588921,Alejandra Gollas,Chuni (voice),1
588921,Thom Hoffman,DeWitt (voice),2
588921,Bernardo de Paula,Huarinka (voice),3
588921,Dino Andrade,Dillo (voice),4
588921,Yeni Alvarez,Lizeni (voice),5
588921,Rene Mujica,Atok (voice),6
588921,Susana Ballesteros,Motelo Mama (voice),7
588921,Naomi Serrano,Zumi (voice),8
588921,Gerardo Prat,Conibo (voice),9
588921,Rico Sola,Pelejo (voice),10
590223,Dylan O'Brien,Joel Dawson,0
590223,Jessica Henwick,Aimee,1
590223,Michael Rooker,Clyde,2
590223,Dan Ewing,Cap,3
590223,Ariana Greenblatt,Minnow,4
590223,Ellen Hollman,Dana,5
590223,Tre Hale,Rocko,6
590223,Pacharo Mzembe,Ray,7
590223,Senie Priti,Karen,8
590223,Amali Golden,Ava,9
590223,Te Kohe Tuhaka,Tim,10
590995,Cailee Spaeny,Lily,0
590995,Zoey Luna,Lourdes,1
590995,Gideon Adlon,Frankie,2
590995,Lovie Simone,Tabby,3
590995,David Duchovny,Adam,4
590995,Michelle Monaghan,Helen,5
590995,Nicholas Galitzine,Timmy,6
590995,Julian Grey,Abe,7
590995,Charles Vandervaart,Jacob,8
590995,Donald MacLean Jr.,Isaiah,9
590995,Fairuza Balk,Nancy Downs,10
592350,Daiki Yamashita,Izuku Midoriya (voice),0
592350,Nobuhiko Okamoto,Katsuki Bakugo (voice),1
592350,Yoshio Inoue,Nine (voice),2
592350,Mio Imada,Slice (voice),3
592350,Yuka Terasaki,Katsuma (voice),4
592350,Tomoyo Kurosawa,Mahoro (voice),5
592350,Yuki Kaji,Shoto Todoroki (voice),6
592350,Kaito Ishikawa,Tenya Iida (voice),7
592350,Ayane Sakura,Ochako Uraraka (voice),8
592350,Toshiki Masuda,Eijiro Kirishima (voice),9
592350,Yoshimasa Hosoya,Fumikage Tokoyami (voice),10
592831,Adam Driver,Cesar Catilina,0
592831,Giancarlo Esposito,Mayor Cicero,1
592831,Nathalie Emmanuel,Julia Cicero,2
592831,Aubrey Plaza,Wow Platinum,3
592831,Shia LaBeouf,Clodio Pulcher,4
592831,Jon Voight,Hamilton Crassus III,5
592831,Laurence Fishburne,Fundi Romaine,6
592831,Talia Shire,Constance Crassus Catilina,7
592831,Jason Schwartzman,Jason Zanderz,8
592831,Kathryn Hunter,Teresa Cicero,9
592831,Grace VanderWaal,Vesta Sweetwater,10
593910,Camila Cabello,Cinderella,0
593910,Nicholas Galitzine,Prince Robert,1
593910,Idina Menzel,Vivian,2
593910,Pierce Brosnan,King Rowan,3
593910,Minnie Driver,Queen Beatrice,4
593910,Tallulah Greive,Princess Gwen,5
593910,Billy Porter,Fabulous Godmother,6
593910,Maddie Baillio,Malvolia,7
593910,Charlotte Spencer,Narissa,8
593910,James Corden,James,9
593910,James Acaster,John,10
594767,Zachary Levi,Shazam,0
594767,Asher Angel,Billy Batson,1
594767,Jack Dylan Grazer,Freddy Freeman,2
594767,Rachel Zegler,Anthea,3
594767,Adam Brody,Super Hero Freddy,4
594767,Ross Butler,Super Hero Eugene,5
594767,D.J. Cotrona,Super Hero Pedro,6
594767,Grace Caroline Currey,Mary Bromfield / Super Hero Mary,7
594767,Meagan Good,Super Hero Darla,8
594767,Lucy Liu,Kalypso,9
594767,Djimon Hounsou,Wizard,10
599521,Meg Donnelly,Addison,0
599521,Milo Manheim,Zed,1
599521,Chandler Kinney,Willa,2
599521,Trevor Tordjman,Bucky,3
599521,Kylee Russell,Eliza,4
599521,Carla Jeffery,Bree,5
599521,Pearce Joza,Wyatt,6
599521,Ariel Martin,Wynter,7
599521,Kingston Foster,Zoey,8
599521,James Godfrey,Bonzo,9
599521,Naomi Snieckus,Principal Lee,10
601796,Ryu Jun-yeol,Muruk,0
601796,Kim Woo-bin,Guard / Thunder,1
601796,Kim Tae-ri,Ean,2
601796,So Ji-sub,Moon Do-seok,3
601796,Yum Jung-ah,Madam Black,4
601796,Jo Woo-jin,Mr. Blue,5
601796,Kim Eui-sung,Jajang / Doctor,6
601796,Lee Hanee,Min Gaelin,7
601796,Shin Jung-keun,Right Paw,8
601796,Lee Si-hoon,Left Paw,9
601796,Kim Dae-myung,Thunder (voice),10
602211,Mel Gibson,Chris,0
602211,Walton Goggins,Skinny Man,1
602211,Marianne Jean-Baptiste,Ruth,2
602211,Chance Hurstfield,Billy Wenan,3
602211,Susanne Sutchy,Sandy,4
602211,Robert Bockstael,Captain Jacobs,5
602211,Michael Dyson,Herman,6
602211,Deborah Grover,Anne Marie,7
602211,Ellison Grier Butler,Christine Crawford (as Ellison Butler),8
602211,Eric Woolfe,Elf 7,9
602211,Lynne Adams,Pet Shop Owner,10
606117,Laura Marano,Kat Decker,0
606117,Gregg Sulkin,Nick Wintergarden,1
606117,Isabella Gómez,Isla,2
606117,Johannah Newmarch,Deirdra Decker,3
606117,Lillian Doucet-Roche,Joy Decker,4
606117,Chanelle Peloso,Grace Decker,5
606117,Barclay Hope,Terence Wintergarden,6
606117,Garfield Wilson,Mr. Mujiza,7
606117,Taz Van Rassel,Scott - PA,8
606117,Maddie Phillips,Skylar,9
606117,Trezzo Mahoro,Noah,10
606234,Theo James,George Almore,0
606234,Stacy Martin,Jules Almore / J3 / J2 (voice),1
606234,Rhona Mitra,Simone,2
606234,Peter Ferdinando,Tagg,3
606234,Lia Williams,House (voice),4
606234,Toby Jones,Vincent Sinclair,5
606234,Richard Glover,Melvin,6
606234,Hans Peterson,Elson,7
606234,Hadisha Sovetova,Waitress,8
606234,Imre Csók,Android,9
606234,Norbert Botszki,Android,10
610892,Yui Ishikawa,Violet Evergarden (voice),0
610892,Minako Kotobuki,Amy Bartlett / Isabella York (voice),1
610892,Aoi Yuuki,Taylor Bartlett (voice),2
610892,Koki Uchiyama,Benedict Blue (voice),3
610892,Takehito Koyasu,Claudia Hodgins (voice),4
610892,Aya Endo,Cattleya Baudelaire (voice),5
610892,Minori Chihara,Erica Brown (voice),6
610892,Haruka Tomatsu,Iris Cannary (voice),7
610892,Azusa Tadokoro,Luculia Marlborough (voice),8
610892,Hana Takeda,Ashley Lancaster (voice),9
610892,Riki Kagami,Roland (voice),10
613080,Salvatore Ficarra,Salvo,0
613080,Valentino Picone,Valentino,1
613080,Massimo Popolizio,Erode,2
613080,Roberta Mattei,Rebecca,3
613080,Massimo Cagnina,"",4
613080,Giovanni Calcagno,"",5
613080,Giacomo Mattia,Isacco,6
613080,Azelarab El Kaughat,"",7
613080,Giovanna Marchetti,Sara,8
613080,Mauro Spitaleri,"",9
613080,Adil Abatourab,cugino Giusepp,10
615453,Lu Yanting,Young Nezha (voice),0
615453,Joseph,Youth Nezha (voice),1
615453,Han Mo,Ao Bing (voice),2
615453,Chen Hao,Li Jing (voice),3
615453,Lu Qi,Lady Yin (voice),4
615453,Zhang Jiaming,Master Taiyi (voice),5
615453,Yang Wei,Shen Gongbao (voice),6
615453,He Yuxiang,Yuanshi Tianzun / Boundary Beast (voice),7
615453,Ren Junpeng,Haiyasha (voice),8
615453,Da Hai,Amblyopia Old Man / Purple Dragon / News Guard (voice),9
615453,Yu Chen,Mr. Selling Words / Male Neighborhood / Red Dragon (voice),10
615666,Henry Lawfull,Nikolas,0
615666,Michiel Huisman,Joel,1
615666,Stephen Merchant,Miika (voice),2
615666,Maggie Smith,Aunt Ruth,3
615666,Sally Hawkins,Mother Vodol,4
615666,Jim Broadbent,King,5
615666,Toby Jones,Father Topo,6
615666,Kristen Wiig,Aunt Carlotta,7
615666,Rune Temte,Anders,8
615666,Zoe Colletti,The Truth Pixie,9
615666,Indica Watson,Little Noosh,10
615677,YaYa Gosselin,Missy Moreno,0
615677,Lyon Daniels,Noodles,1
615677,Andy Walken,Wheels,2
615677,Hala Finley,Ojo,3
615677,Lotus Blossom,A Capella,4
615677,Dylan Henry Lau,Slo-Mo,5
615677,Andrew Díaz,Facemaker,6
615677,Isaiah Russell-Bailey,Rewind,7
615677,Akira Akbar,Fast Forward,8
615677,Nathan Blair,Wild Card,9
615677,Vivien Lyra Blair,Guppy,10
615774,Frank Welker,Scooby Doo / Fred Jones (voice),0
615774,Grey DeLisle,Daphne Blake (voice),1
615774,Matthew Lillard,Shaggy Rogers (voice),2
615774,Kate Micucci,Velma Dinkley (voice),3
615774,David Herman,Jack / Sheriff (voice),4
615774,Janell Cox,Cat Person / Sister Withers (voice),5
615774,Cassandra Peterson,Elvira (voice),6
615774,Roger Rose,Lead Cat Person / Narrator (voice),7
615774,John Michael Higgins,Alan Smithee (voice),8
615774,Travis Willingham,Seaver (voice),9
615774,Dave B. Mitchell,Driver / Ferry Captain (voice),10
616037,Chris Hemsworth,Thor,0
616037,Natalie Portman,Jane Foster / The Mighty Thor,1
616037,Christian Bale,Gorr,2
616037,Tessa Thompson,King Valkyrie,3
616037,Taika Waititi,Korg / Old Kronan God (voice),4
616037,Russell Crowe,Zeus,5
616037,Jaimie Alexander,Sif,6
616037,Idris Elba,Heimdall,7
616037,Chris Pratt,Peter Quill / Star-Lord,8
616037,Dave Bautista,Drax,9
616037,Karen Gillan,Nebula,10
616747,Rosario Dawson,Gabbie,0
