movie_id,title,release_date,release_year,rating,popularity,category,runtime,budget,revenue,director,overview,roi_percent
10836,Dagon,2001-10-12,2001,6.1,5.3653,Dark Fantasy,95,4800000,0,Stuart Gordon,"A boating accident off the coast of Spain sends Paul and his girlfriend Barbara to the decrepit fishing village of Imboca. As night falls, people start to disappear and things not quite human start to appear. Paul is pursued by the entire town. Running for his life, he uncovers Imboca's secret..they worship Dagon, a monstrous god of the sea...and Dagon's unholy offspring are on the loose...",
10837,DuckTales: The Movie - Treasure of the Lost Lamp,1990-08-03,1990,6.7,6.0334,Fairy Tale,74,20000000,18115724,Bob Hathcock,"With his nephews and niece, everyone's favorite rich uncle, Scrooge McDuck, treks from his mansion home in Duckburg in search of the long-lost loot of the thief Collie Baba. But finding the goods isn't quite what it's ""quacked"" up to be! Their thrilling adventure leads to comical chaos, magical mayhem, and a lesson about what is far more valuable than money, gold and jewels.",-9.42
10849,The Purple Rose of Cairo,1985-03-01,1985,7.4,5.101,Fantasy Epic,82,15000000,10631333,Woody Allen,"Cecilia is a waitress in New Jersey, living a dreary life during the Great Depression. Her only escape from her mundane reality is the movie theatre. After losing her job, Cecilia goes to see 'The Purple Rose of Cairo' in hopes of raising her spirits, where she watches dashing archaeologist Tom Baxter time and again.",-29.12
10869,Herbie Rides Again,1974-02-12,1974,6.2,2.6088,Fantasy Epic,88,0,38229000,Robert Stevenson,The living Volkswagen Beetle helps an old lady protect her home from a corrupt developer.,
10882,Sleeping Beauty,1959-02-17,1959,6.9,12.2309,Fairy Tale,75,6000000,51600000,Clyde Geronimi,"Cursed to die by the evil fairy Maleficent when she was a baby, Princess Aurora is sent into hiding under protection from three good fairies. As she grows up far away, Maleficent becomes increasingly determined to seal the princess's fate.",760.0
10895,Pinocchio,1940-02-23,1940,7.1,10.2081,Fairy Tale,88,2600000,164000000,Hamilton Luske,"When the gentle woodcarver Geppetto builds a marionette to be his substitute son, a benevolent fairy brings the toy to life. The puppet, named Pinocchio, is not yet a human boy. He must earn the right to be real by proving that he is brave, truthful, and unselfish.",6207.69
10957,The Black Cauldron,1985-07-24,1985,6.4,7.7181,Fairy Tale,80,25000000,21300000,Ted Berman,"Taran is an assistant pigkeeper with boyish dreams of becoming a great warrior. However, he has to put the daydreaming aside when his charge, an oracular pig named Hen Wen, is kidnapped by an evil lord known as the Horned King. The villain hopes Hen will show him the way to The Black Cauldron, which has the power to create a giant army of unstoppable soldiers.",-14.8
10991,Pokémon 3: The Movie,2000-07-08,2000,6.5,5.2881,Fairy Tale,73,16000000,68452128,Kunihiko Yuyama,"When the sadness of her father's disappearance gets to Molly Hale, she unknowingly uses the Unown to create her own dream world along with Entei, who she believes to be her father. When Entei kidnaps Ash's mother, Ash — alongside Misty and Brock — invade the mansion looking for his mom and trying to stop the mysteries of Molly's Dream World and Entei!",327.83
10992,Cats & Dogs,2001-06-23,2001,5.4,3.3533,Fantasy Epic,87,60000000,200687492,Lawrence Guterman,"When a professor develops a vaccine that eliminates human allergies to dogs, he unwittingly upsets the fragile balance of power between cats and dogs and touches off an epic battle for pet supremacy. The fur flies as the feline faction, led by Mr. Tinkles, squares off against wide-eyed puppy Lou and his canine cohorts.",234.48
11044,Arizona Dream,1993-01-06,1993,7.2,5.1685,Fantasy Epic,142,19000000,112547,Emir Kusturica,"Rebellious young Axel Blackmar gets caught up into the family car business when his cousin, Paul, coaxes him to come to Arizona to attend the wedding of their Uncle Leo. As Axel makes the decision to try selling Cadillacs with his family, he meets an eccentric woman named Elaine and her equally quirky stepdaughter, Grace. Their lives become inextricably intertwined through romance, dreams – and death.",-99.41
11114,Pete's Dragon,1977-11-03,1977,6.3,4.739,Fairy Tale,128,10000000,0,Don Chaffey,"Pete, a young orphan, runs away to a Maine fishing town with his best friend a lovable, sometimes invisible dragon named Elliott! When they are taken in by a kind lighthouse keeper, Nora, and her father, Elliott's prank playing lands them in big trouble. Then, when crooked salesmen try to capture Elliott for their own gain, Pete must attempt a daring rescue.",
11224,Cinderella,1950-02-22,1950,7.0,12.9219,Fairy Tale,74,2900000,263600000,Hamilton Luske,"Cinderella has faith her dreams of a better life will come true. With help from her loyal mice friends and a wave of her Fairy Godmother's wand, Cinderella's rags are magically turned into a glorious gown and off she goes to the Royal Ball. But when the clock strikes midnight, the spell is broken, leaving a single glass slipper... the only key to the ultimate fairy-tale ending!",8989.66
11227,Angel-A,2005-12-21,2005,7.0,2.1859,Fantasy Epic,91,15000000,9995168,Luc Besson,A beautiful and mysterious woman helps an inept scam artist get his game together... but is their meeting purely coincidence?,-33.37
11232,Kate & Leopold,2001-12-25,2001,6.3,5.3174,Fantasy Epic,118,48000000,76019048,James Mangold,"When her scientist ex-boyfriend discovers a portal to travel through time -- and brings back a 19th-century nobleman named Leopold to prove it -- a skeptical Kate reluctantly takes responsibility for showing Leopold the 21st century. The more time Kate spends with Leopold, the harder she falls for him. But if he doesn't return to his own time, his absence will forever alter history.",58.37
11236,The Secret Garden,1993-08-13,1993,7.4,5.6845,Fantasy Epic,101,18000000,40000000,Agnieszka Holland,"A young British girl born and reared in India loses her neglectful parents in an earthquake. She is returned to England to live at her uncle's castle. Her uncle is very distant due to the loss of his wife ten years before. Neglected once again, she begins exploring the estate and discovers a garden that has been locked and forgotten. Aided by one of the servants' boys, she begins restoring the garden, and eventually discovers some other secrets of the manor.",122.22
11253,Hellboy II: The Golden Army,2008-07-11,2008,6.8,5.5623,Sword and Sorcery,120,85000000,160388063,Guillermo del Toro,"Hellboy, his pyrokinetic girlfriend, Liz, and aquatic empath, Abe Sapien, face their biggest battle when an underworld elven prince plans to reclaim Earth for his magical kindred. Tired of living in the shadow of humans, Prince Nuada tries to awaken an ancient force of killing machines, the all-powerful Golden Army, to clear the way for fantasy creatures to roam free. Only Hellboy can stop the dark prince and prevent humanity's annihilation.",88.69
11283,Nanny McPhee,2005-10-21,2005,6.7,8.6198,Fantasy Epic,97,25000000,123276807,Kirk Jones,"Widower Cedric Brown hires Nanny McPhee to care for his seven rambunctious children, who have chased away all previous nannies. Taunted by Simon and his siblings, Nanny McPhee uses mystical powers to instill discipline. And when the children's great-aunt and benefactor, Lady Adelaide Stitch, threatens to separate the kids, the family pulls together under the guidance of Nanny McPhee.",393.11
11319,The Rescuers,1977-06-22,1977,6.8,4.1419,Fairy Tale,78,7500000,169015869,Wolfgang Reitherman,Two agents of the mouse-run International Rescue Aid Society search for a little orphan girl kidnapped by sinister treasure hunters.,2153.54
11342,Warlock,1989-06-01,1989,6.3,5.2868,Dark Fantasy,103,7000000,9094451,Steve Miner,"In 17th century New England, witch hunter Giles Redferne captures an evil warlock, but the conjurer eludes death with supernatural help. Flung into the future, the warlock winds up in the 1980s and plans to bring about the end of the world. Redferne follows the enchanter into the modern era and continues his mission, but runs into trouble in such unfamiliar surroundings. With the help of a young woman, can Redferne finally defeat the warlock?",29.92
11352,Always,1989-12-22,1989,6.2,5.8536,Fantasy Epic,122,31000000,74100000,Steven Spielberg,The spirit of a recently deceased expert pilot mentors a newer pilot while watching him fall in love with the girlfriend that he left behind.,139.03
11359,The Indian in the Cupboard,1995-07-14,1995,6.5,5.026,Fantasy Epic,96,45000000,35700000,Frank Oz,A nine-year-old boy gets a plastic Indian and a cupboard for his birthday and finds himself involved in adventure when the Indian comes to life and befriends him.,-20.67
11395,The Santa Clause,1994-11-11,1994,6.5,5.754,Fantasy Epic,97,22000000,189833357,John Pasquin,"On Christmas Eve, divorced dad Scott Calvin and his son discover Santa Claus has fallen off their roof. When Scott takes the reins of the magical sleigh, he finds he is now the new Santa, and must convince a world of disbelievers, including himself.",762.88
11415,House,1985-12-06,1985,6.2,5.0316,Dark Fantasy,92,3000000,19444631,Steve Miner,"Roger Cobb, a divorced horror novelist coming to terms with the disappearance of his young son, inherits an old mansion home to malevolent supernatural residents.",548.15
11428,Sleepwalkers,1992-04-10,1992,6.1,7.8428,Dark Fantasy,89,15000000,30524764,Mick Garris,"Charles Brady and his mother, Mary, are the last of a dying breed whose needs are not of this world.  They are Sleepwalkers - able to stay alive only by feeding on the life-force of the innocent, but destined to roam the earth, avoiding discovery while searching for their next victim.  That search takes them to the sleepy little town of Travis, Indiana, where beautiful teenager Tanya Robertson is about to become an unwilling pawn in their nightmarish fight for survival.",103.5
11451,Herbie Fully Loaded,2005-06-19,2005,5.8,6.9386,Fantasy Epic,101,50000000,144100000,Angela Robinson,"Maggie Peyton, the new owner of Number 53 - the free-wheelin' Volkswagen bug with a mind of its own - puts the car through its paces on the road to becoming a NASCAR competitor.",188.2
11469,Black Knight,2001-11-21,2001,5.4,3.3154,Fantasy Epic,95,50000000,33422806,Gil Junger,"Martin Lawrence plays Jamal, an employee in Medieval World amusement park. After nearly drowning in the moat, he awakens to find himself in 14th century England.",-33.15
11497,All Dogs Go to Heaven,1989-11-17,1989,6.8,7.91,Fairy Tale,84,13800000,27100027,Don Bluth,"When a casino-owning dog named Charlie is murdered by his rival Carface, he finds himself in Heaven. Wanting to get back at his killer, he cons his way back to the living with the warning that doing so damns him to Hell. Once back, he teams with his old partner, Itchy, to prep his retaliation. He stumbles upon an orphan girl who can talk to the animals, thus allowing him to get the inside info on the races to ensure his wins to finance his plans. However, all the while, he is still haunted by nightmares of what's waiting for him on the other side unless he can prove that he is worthy of Heaven again.",96.38
11527,Excalibur,1981-04-10,1981,6.9,8.5458,Fantasy Epic,141,11000000,35000000,John Boorman,"Arthur fulfills his fate by bringing together the Knights of the Round Table at Camelot and unifying the country. However, this flawed monarch faces greater tests ahead in pursuit of love, the Holy Grail, and his nation's survival.",218.18
